dataset,Landmarker_1NN,Landmarker_dt,Landmarker_gnb,Landmarker_lda,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd,multiply,add,subtract,abs,square
php5J5AK6.csv,0.650793651,0.650793651,0.571428571,0.523809524,0.50952381,0.152331341,0.48095238100000004,0.19530905899999998,0.621428571,0.216027606,0.666666667,0.225597943,0.59047619,0.197234598,0.607142857,0.086395004,0.573809524,0.119021161,0.23873873899999998,0.22972973,0.148648649,0.11261261300000001,0.27027027
php5OMDBD.csv,0.963996931,0.983989978,1.0,0.859002715,0.16,2.9299999999999997e-17,0.698,0.25568209399999997,0.858,0.05329165,1.0,0.0,0.591,0.032812599,0.09699999999999999,0.012516656000000001,0.09,0.019436506,0.240963855,0.31927710800000003,0.024096386,0.313253012,0.10240963900000001
php5s7Ep8.csv,0.38176197799999995,0.705821741,0.450283359,0.685213807,0.486423473,0.062843574,0.304578377,0.067589977,0.6425403120000001,0.095219947,0.596217288,0.11477156699999999,0.49210943700000004,0.07314889999999999,0.290592123,0.077684815,0.334353688,0.09792474699999999,0.151162791,0.441860465,0.220930233,0.139534884,0.046511628
php7KLval.csv,0.682023341,0.68099237,0.717019415,0.73299647,0.741,0.0031622779999999997,0.6709999999999999,0.102680735,0.73,0.015634719,0.713,0.036530049,0.6729999999999999,0.038311588,0.741,0.0031622779999999997,0.741,0.0031622779999999997,0.060209424000000004,0.458115183,0.319371728,0.09424083800000001,0.068062827
php9HX2u8.csv,0.391347193,0.999529854,0.999529854,0.7497649270000001,0.45297192,0.004188883,0.304798919,0.002045716,0.713595093,0.08293696,0.999528302,0.00149164,0.430884046,0.030289972999999998,0.263942776,0.055785743,0.251118345,0.066710491,0.16,0.38,0.252,0.064,0.14400000000000002
php9xWOpn.csv,0.582689335,1.0,0.492014426,0.7660999479999999,0.653272535,0.002254227,0.653272535,0.002254227,0.6889584990000001,0.127191181,0.959801745,0.089935741,0.5404810999999999,0.117544729,0.653272535,0.002254227,0.653272535,0.002254227,0.09950248800000001,0.36069651700000005,0.313432836,0.141791045,0.08457711400000001
phpajta2z.csv,0.7967479670000001,0.8699186990000001,0.81300813,0.8699186990000001,0.862820513,0.09936242099999999,0.380128205,0.35804532299999997,0.8608974359999999,0.0863232,0.742307692,0.11984113,0.7814102559999999,0.103866816,0.854487179,0.0480698,0.862179487,0.054664952,0.14403292199999998,0.275720165,0.12757201599999998,0.19753086399999997,0.255144033
phpAz9Len.csv,0.68627451,0.705882353,0.661064426,0.557422969,0.592592593,0.21347674600000002,0.340740741,0.195436427,0.6166666670000001,0.11350306,0.657407407,0.169106513,0.566666667,0.132737581,0.537037037,0.085977705,0.57962963,0.079075014,0.253968254,0.197278912,0.23809523800000001,0.09977324300000001,0.210884354
phpBDgUyY.csv,0.98709114,0.91727216,0.773455489,0.995454215,0.18,0.001916532,0.332727273,0.027799624,0.9940000000000001,0.0030962520000000003,0.7769090909999999,0.011044613,0.991454545,0.004024717,0.179818182,0.0018080529999999998,0.17272727300000001,0.009191364,0.154185022,0.14537444900000002,0.471365639,0.123348018,0.10572687199999999
phpBG0Qsi.csv,0.7303370790000001,0.72659176,0.7116104870000001,0.756554307,0.7941595440000001,0.017462655,0.722649573,0.095040451,0.7556980059999999,0.116442282,0.714814815,0.132400832,0.748290598,0.126858053,0.7941595440000001,0.017462655,0.7941595440000001,0.017462655,0.215753425,0.29109589,0.126712329,0.178082192,0.188356164
phpcSeK3V.csv,0.9793345729999999,0.9793345729999999,0.894193015,0.942756768,0.946063258,0.000650395,0.9043088990000001,0.023747736000000002,0.981393409,0.013945477,0.946063258,0.000650395,0.97168181,0.013317866000000001,0.946063258,0.000650395,0.946063258,0.000650395,0.015625,0.21875,0.34375,0.296875,0.125
phpCsX3fx.csv,0.741249798,0.437515957,0.71748026,0.797517409,0.0125,0.004166667,0.034375,0.00846254,0.80625,0.020198666,0.760625,0.038869663,0.746875,0.026882266000000002,0.0125,0.0,0.014375,0.003019037,0.139072848,0.22958057399999998,0.45474613700000005,0.028697572,0.14790287
phpd8EoD9.csv,0.988888889,0.764646465,0.338383838,0.626262626,0.166666667,0.018594884,0.254545455,0.067976788,0.486868687,0.10298848199999999,0.554545455,0.06791839200000001,0.6989898990000001,0.058084468,0.090909091,0.0,0.090909091,0.0,0.23214285699999998,0.17857142899999998,0.107142857,0.16071428599999998,0.321428571
phpdo58hj.csv,0.60966811,0.7662337659999999,0.88961039,0.735209235,0.8238095240000001,0.14728585,0.7785714290000001,0.187828825,0.854761905,0.210414772,0.8857142859999999,0.157455197,0.59047619,0.144086422,0.530952381,0.065494226,0.545238095,0.055498837,0.197798764,0.19602805399999998,0.200194431,0.204846886,0.20113186600000002
phpdReP6S.csv,0.90844948,0.9092309559999999,0.6973274629999999,0.938043692,0.919929352,0.053482260999999996,0.825501852,0.192536393,0.927792475,0.0167835,0.695370514,0.12328528400000001,0.9076654940000001,0.019931855,0.936858486,0.000128573,0.936858486,0.000128573,0.22171945699999998,0.162895928,0.38914027100000004,0.076923077,0.14932126699999998
phpEZ030X.csv,0.60966811,0.7813852809999999,0.9213564209999999,0.799422799,0.8214285709999999,0.184171451,0.545238095,0.055498837,0.8714285709999999,0.152331341,0.869047619,0.152764893,0.6309523810000001,0.217422659,0.545238095,0.055498837,0.545238095,0.055498837,0.19474160399999998,0.19942519600000003,0.210601948,0.198174464,0.19705678899999998
phpfKh1CO.csv,0.8591308670000001,0.89545864,0.895505234,0.85002951,0.9113636359999999,0.069803936,0.854545455,0.057893858,0.913636364,0.051157403,0.904545455,0.038330638,0.85,0.062654767,0.861363636,0.061030709,0.6772727270000001,0.00958266,0.373333333,0.253333333,0.08,0.133333333,0.16
